waktu,id,username,teks
7/11/2022 17:29,1.54655E+18,Arya D.G.P,"b'RT @hacktiv8id: Hacktiv People, kalo ada pintu kemana saja. Kamu bakal pilih pintu ke mana nih untuk berkarir di industri digital?\nProgramm\xe2\x80\xa6'"
7/11/2022 16:09,1.54653E+18,gelgel𓄝,b'@BishoyGeorge172 Alf mabrook ya bashmohandes bisho ya alaz data scientist fy masr \xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f'
7/11/2022 15:17,1.54651E+18,Raihan,"b'@collegemenfess yang kutau bisa statistik, data scientist, yang keuangan gitu, dll. kurang paham sih, tapi setauku banyak deh.'"
7/11/2022 15:16,1.54651E+18,deyy🦉,b'@collegemenfess mtk murni luas bgt setauku nder apalagi bisa jadi data scientist atau data analisis'
7/11/2022 15:16,1.54651E+18,Addinidee,"b'@collegemenfess googling nder, mtk murni banyak kok prospek kerjanya. bisa data analyst, data scientist, aktuaris,\xe2\x80\xa6 https://t.co/GDvWLsxgZE'"
7/11/2022 14:09,1.5465E+18,Andy Hermawan,"b'Awalnya tujuan kuliah lagi tuh idealis mau jadi dosen, tapi gegara kebutuhan hidup malah sekarang mutusin jadi data\xe2\x80\xa6 https://t.co/HUhkJwErwp'"
7/11/2022 12:47,1.54648E+18,Probably Approximately Campus,b'Ini juga ada tips dari seorang data scientist yang tentunya melakukan lifelong-learning sambil bekerja https://t.co/0XZFsx4yIp'
7/11/2022 12:33,1.54647E+18,░░░░░,"b'Ternyata selama ini ekspektasi keluarga ke aku itu kalau gak data scientist, ya software engineer'"
7/11/2022 10:12,1.54644E+18,digitalskillsarea,b'Mau siap seleksi kerja dengan excel? Mau berkarir sebagai data analyst/scientist? Yuk ikuti pelatihan di digitalski\xe2\x80\xa6 https://t.co/Rmfygu8hPg'
7/11/2022 10:12,1.54644E+18,MZF ,"b'@caletude @schfess Ga harus asuransi, analysis keuangan, data scientist juga bisa yang katanya sekarang juga dibutu\xe2\x80\xa6 https://t.co/fzwPaxwi5X'"
7/11/2022 10:01,1.54643E+18,Hacktiv8 Indonesia,"b'Hacktiv People, kalo ada pintu kemana saja. Kamu bakal pilih pintu ke mana nih untuk berkarir di industri digital?\xe2\x80\xa6 https://t.co/YDoYaMc7xV'"
7/11/2022 8:39,1.54641E+18,StarXiD,"b'@schcampus Data scientist, data analyst, data engineer, business intelligence, machine learning engineer, risk mana\xe2\x80\xa6 https://t.co/lkqUuu78gp'"
7/11/2022 6:14,1.54638E+18,Agnes vici,b'RT @digiskillsarea: Mau siap seleksi kerja dengan excel? Mau berkarir sebagai data analyst/scientist? Yuk ikuti pelatihan di digitalskillsa\xe2\x80\xa6'
7/11/2022 5:10,1.54636E+18,Nana,b'RT @digiskillsarea: Mau siap seleksi kerja dengan excel? Mau berkarir sebagai data analyst/scientist? Yuk ikuti pelatihan di digitalskillsa\xe2\x80\xa6'
7/11/2022 4:05,1.54634E+18,💥Nomen💥,"b'RT @nmonarizqa: Apakah lulusan non-IT bisa jadi programmer atau data scientist? \n\nUntuk jadi data scientist, bisa banget. Aku bahkan kadang\xe2\x80\xa6'"
7/10/2022 23:10,1.54627E+18,Hafiudzan A (Panzerkampfwagen/Panzerkampfwagenma),b'@sbmptnfess Tempat dimana banyak pelajarin semua hal yg berhubungan dgn data smp kesasar jadi data scientist dsj. A\xe2\x80\xa6 https://t.co/xCdie2uO6U'
7/10/2022 20:31,1.54623E+18,☽ ⋆ ✧,b'yaar dilli mein ladke ya toh data scientist hote hain ya 182 cm pahadi kutton ke shenshah\n\nbumble ka bhajiya bana ke rakha hai'
7/10/2022 16:58,1.54618E+18,si paling kerja 2x,b'RT @pacmannai: Bootcamp Data Science Menjamur\xf0\x9f\x91\xa8\xf0\x9f\x8f\xbb\xe2\x80\x8d\xf0\x9f\x92\xbb\xf0\x9f\x8d\x84\nTapi Kok Data Scientist Berkualitas Dikit?\n.\n.\n.\nA thread\xf0\x9f\xa7\xb5 https://t.co/aJH38tneV4'
7/10/2022 16:28,1.54617E+18,Tehsisri Lemon⚠️,"b'RT @swuftkeey: @codingfess banyak, dari software developer, bug hunter, IT support, data scientist, sampe ternak lele juga bisa'"
7/10/2022 16:23,1.54617E+18,castaway,"b'@codingfess banyak, dari software developer, bug hunter, IT support, data scientist, sampe ternak lele juga bisa'"
7/10/2022 16:22,1.54617E+18,Stefanus Wijaya,"b'Dulu pas SMA, ya cuma tahu kerjaan dokter, guru, perawat, polisi, tentara.\n\nBoro2 mau tahu apa itu data scientist,\xe2\x80\xa6 https://t.co/RfCiYMYtFZ'"
7/10/2022 15:30,1.54615E+18,Probably Approximately Campus,b'RT @pacmannai: Bootcamp Data Science Menjamur\xf0\x9f\x91\xa8\xf0\x9f\x8f\xbb\xe2\x80\x8d\xf0\x9f\x92\xbb\xf0\x9f\x8d\x84\nTapi Kok Data Scientist Berkualitas Dikit?\n.\n.\n.\nA thread\xf0\x9f\xa7\xb5 https://t.co/aJH38tneV4'
7/10/2022 13:32,1.54613E+18,Muhammad Batama,b'RT @digiskillsarea: Mau siap seleksi kerja dengan excel? Mau berkarir sebagai data analyst/scientist? Yuk ikuti pelatihan di digitalskillsa\xe2\x80\xa6'
7/10/2022 11:59,1.5461E+18,Baca Rules (bit.ly/worksfess),b'[AD] Mau siap seleksi kerja dengan excel? Mau berkarir sebagai data analyst/scientist? Yuk ikuti pelatihan di digit\xe2\x80\xa6 https://t.co/ArzGac36e0'
7/10/2022 11:33,1.5461E+18,឵឵ ឵឵,b'RT @bitxt: lagi mempertimbangkan memulai karir di \xe2\x9a\xa1\xef\xb8\x8fData Science?\xe2\x9a\xa1\xef\xb8\x8f\n\nyuk ngobrol santai bareng gue di Fox Talks seputar berkarir atau memul\xe2\x80\xa6'
7/10/2022 10:39,1.54608E+18,nzzzzz🤲🙏,"b'Dari yg gw tadi pagi mau iseng ngolah data beweep buat iseng2 bikin analisis,jadi kagak jadi lol.  Dah mah gw abis\xe2\x80\xa6 https://t.co/4KrxivtDHy'"
7/10/2022 8:09,1.54604E+18,Himatika FMIPA Unpad,"b'\xe2\x80\xbc\xef\xb8\x8fSAVE THE DATE\xe2\x80\xbc\xef\xb8\x8f\n\xf0\x9f\x93\x86 Sabtu, 16 Juli 2022\n\xf0\x9f\x95\x98 09.00 - selesai\n\xf0\x9f\x97\xa3\xef\xb8\x8f Rifyal Rachmat\n      Data Scientist at Telkomsel\n\n\xf0\x9f\x92\xb8 Fr\xe2\x80\xa6 https://t.co/xL6Z14YBtf'"
7/10/2022 6:01,1.54601E+18,Haluniverse,b'RT @worksfess: [AD] Mau siap seleksi kerja dengan excel? Mau berkarir sebagai data analyst/scientist? Yuk ikuti pelatihan di digitalskillsa\xe2\x80\xa6'
7/10/2022 5:51,1.54601E+18,Cipp,b'RT @worksfess: [AD] Mau siap seleksi kerja dengan excel? Mau berkarir sebagai data analyst/scientist? Yuk ikuti pelatihan di digitalskillsa\xe2\x80\xa6'
7/10/2022 3:13,1.54597E+18,rifqi,b'RT @bitxt: lagi mempertimbangkan memulai karir di \xe2\x9a\xa1\xef\xb8\x8fData Science?\xe2\x9a\xa1\xef\xb8\x8f\n\nyuk ngobrol santai bareng gue di Fox Talks seputar berkarir atau memul\xe2\x80\xa6'
7/10/2022 2:27,1.54596E+18,naki,b'RT @digiskillsarea: Mau siap seleksi kerja dengan excel? Mau berkarir sebagai data analyst/scientist? Yuk ikuti pelatihan di digitalskillsa\xe2\x80\xa6'
7/10/2022 1:11,1.54594E+18,𝘴𝘦𝘵𝘰,b'RT @bitxt: lagi mempertimbangkan memulai karir di \xe2\x9a\xa1\xef\xb8\x8fData Science?\xe2\x9a\xa1\xef\xb8\x8f\n\nyuk ngobrol santai bareng gue di Fox Talks seputar berkarir atau memul\xe2\x80\xa6'
7/9/2022 23:29,1.54591E+18,nzzzzz🤲🙏,b'Tapi Lebih seru nontonin yg nba data scientist \xf0\x9f\x98\x85\xf0\x9f\x98\x85'
7/9/2022 18:58,1.54584E+18,buddybootybooleans,"b""RT @KrisnaB91907857: GW BAKAL JADI DATA SCIENTIST YG HEBAT DI MASA DEPAN!!!! MARK MY WORDS!!! I'M GONNA MAKE IT!!"""
7/9/2022 14:47,1.54578E+18,青eve⁷,b'Pengen kerja jadi data scientist'
7/9/2022 12:30,1.54575E+18,Harian Kompas,b'Kebutuhan \xe2\x80\x9ddata scientist\xe2\x80\x9d terus meningkat untuk mendukung pengambilan keputusan. Pendidikan dan pelatihan untuk me\xe2\x80\xa6 https://t.co/1BblLmkWZA'
7/9/2022 12:08,1.54574E+18,Ace jual spotify canva netflix youtube premium,b'RT @digiskillsarea: Mau siap seleksi kerja dengan excel? Mau berkarir sebagai data analyst/scientist? Yuk ikuti pelatihan di digitalskillsa\xe2\x80\xa6'
7/9/2022 12:06,1.54574E+18,Baca Rules (bit.ly/worksfess),b'[AD] Mau siap seleksi kerja dengan excel? Mau berkarir sebagai data analyst/scientist? Yuk ikuti pelatihan di digit\xe2\x80\xa6 https://t.co/aRRvwMbn6H'
7/9/2022 11:07,1.54573E+18,Piyaa ✧\✧ BP CB ❗,b'RT @worksfess: [AD] Mau siap seleksi kerja dengan excel? Mau berkarir sebagai data analyst/scientist? Yuk ikuti pelatihan di digitalskillsa\xe2\x80\xa6'
7/9/2022 6:43,1.54566E+18,~nata 😷,b'RT @nmonarizqa: Nah sebenernya ngapain sih Data Analyst ini? Apa bedanya sama Data Scientist? Data Analyst bertugas mencari prespektif baru\xe2\x80\xa6'
7/9/2022 5:54,1.54565E+18,Angga,"b'@pacmannai Karena nggak punya business acumen. Di kantor sering ketemu  data scientist yang di rekrut dr startup, t\xe2\x80\xa6 https://t.co/LSVDgjQu4o'"
7/9/2022 5:46,1.54565E+18,Kompas Muda,b'Kebutuhan \xe2\x80\x9ddata scientist\xe2\x80\x9d terus meningkat untuk mendukung pengambilan keputusan. Pendidikan dan pelatihan untuk me\xe2\x80\xa6 https://t.co/UXqnipbuoe'
7/9/2022 4:51,1.54563E+18,VitusBSP,b'RT @nmonarizqa: Nah sebenernya ngapain sih Data Analyst ini? Apa bedanya sama Data Scientist? Data Analyst bertugas mencari prespektif baru\xe2\x80\xa6'
7/9/2022 4:39,1.54563E+18,KILLA PANDA 🐼,b'@FarmanKhan1342 @tomkuldp @3Live3Legit @phaldiya @KulrajanWadhwa Abe Mera bhai kr rha hai University of Liverpool s\xe2\x80\xa6 https://t.co/lkmTF38UMh'
7/9/2022 3:40,1.54561E+18,Aal is craving for blizzard strayer set,b'RT @nmonarizqa: Nah sebenernya ngapain sih Data Analyst ini? Apa bedanya sama Data Scientist? Data Analyst bertugas mencari prespektif baru\xe2\x80\xa6'
7/9/2022 3:25,1.54561E+18,پیر صاحب,b'@DrSadiaA @meddytweets Shadow matlab na apka notification kisi ko jayegaa...ao aur apko kisi ka ayegaa....yeh\xe2\x80\xa6 https://t.co/7W1sHUbTpB'
7/9/2022 2:28,1.5456E+18,Bernardus Leonardo,b'RT @nmonarizqa: Nah sebenernya ngapain sih Data Analyst ini? Apa bedanya sama Data Scientist? Data Analyst bertugas mencari prespektif baru\xe2\x80\xa6'
7/9/2022 2:13,1.54559E+18,azl,b'RT @bitxt: lagi mempertimbangkan memulai karir di \xe2\x9a\xa1\xef\xb8\x8fData Science?\xe2\x9a\xa1\xef\xb8\x8f\n\nyuk ngobrol santai bareng gue di Fox Talks seputar berkarir atau memul\xe2\x80\xa6'
7/9/2022 1:39,1.54558E+18,Desca 🐇,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
7/9/2022 1:28,1.54558E+18,홍홍홍,b'bitter truth. jaman skrg banyak bootcamp dengan iming2 maniez. kalo janjiin 3 bulan jadi Data Analyst itu masih oke\xe2\x80\xa6 https://t.co/QwuuUnIAym'
7/9/2022 0:17,1.54556E+18,A3,b'RT @nmonarizqa: Nah sebenernya ngapain sih Data Analyst ini? Apa bedanya sama Data Scientist? Data Analyst bertugas mencari prespektif baru\xe2\x80\xa6'
7/8/2022 23:24,1.54555E+18,Anwar Jundiy,b'RT @nmonarizqa: Nah sebenernya ngapain sih Data Analyst ini? Apa bedanya sama Data Scientist? Data Analyst bertugas mencari prespektif baru\xe2\x80\xa6'
7/8/2022 20:07,1.5455E+18,jo,"b'Bingung milih antara web developer atau data scientist... dari segi minat bakat kyknya lebih cocok web developer, t\xe2\x80\xa6 https://t.co/IgN6gEz7pu'"
7/8/2022 16:05,1.54544E+18,txtfromme,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
7/8/2022 15:12,1.54543E+18,admn.da,b'RT @nmonarizqa: Nah sebenernya ngapain sih Data Analyst ini? Apa bedanya sama Data Scientist? Data Analyst bertugas mencari prespektif baru\xe2\x80\xa6'
7/8/2022 14:13,1.54541E+18,Goorsss,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
7/8/2022 14:05,1.54541E+18,enggan tersenyum,b'RT @nmonarizqa: Nah sebenernya ngapain sih Data Analyst ini? Apa bedanya sama Data Scientist? Data Analyst bertugas mencari prespektif baru\xe2\x80\xa6'
7/8/2022 13:25,1.5454E+18,Rckk,b'RT @nmonarizqa: Nah sebenernya ngapain sih Data Analyst ini? Apa bedanya sama Data Scientist? Data Analyst bertugas mencari prespektif baru\xe2\x80\xa6'
7/8/2022 11:52,1.54538E+18,n,"b'@oldymoody klo data scientist, dr data yg udah ada, mereka tuh menganalisis atau memperkirakan, langkah apa yg seba\xe2\x80\xa6 https://t.co/0yLfJBvDot'"
7/8/2022 11:51,1.54537E+18,Mohammad A C Jantra,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
7/8/2022 11:10,1.54536E+18,hunter934,"b'@arsanarayana @bernardoes nah betul itu, kalo nguasain SQL bisa kepake di macem2, ngolah database bisa, backend bis\xe2\x80\xa6 https://t.co/XriW6fAHXK'"
7/8/2022 11:06,1.54536E+18,n,"b'hampir 1 tahun belajar stat, tp baru skrg gue paham btul bedanya data analyst sama data scientist......'"
7/8/2022 11:01,1.54536E+18,F.I,b'RT @nmonarizqa: Nah sebenernya ngapain sih Data Analyst ini? Apa bedanya sama Data Scientist? Data Analyst bertugas mencari prespektif baru\xe2\x80\xa6'
7/8/2022 10:46,1.54536E+18,Adi Prastyo,b'RT @worksfess: [AD] Mau siap seleksi kerja dengan excel? Mau berkarir sebagai data analyst/scientist? Yuk ikuti pelatihan di digitalskillsa\xe2\x80\xa6'
7/8/2022 10:09,1.54535E+18,Farid Izaharuddin,"b'@magmalaya Kalau tengok satu scientist ni buat comparison between fitness trackers, Amazfit ni paling kelaut data dia.'"
7/8/2022 10:09,1.54535E+18,Mona,b'Nah Data Scientist kemudian bisa bantuin dengan merancang eksperimen (A/B test) untuk mengestimasi apa yg bisa dila\xe2\x80\xa6 https://t.co/DMbBCuqzPH'
7/8/2022 10:08,1.54535E+18,Mona,b'Nah sebenernya ngapain sih Data Analyst ini? Apa bedanya sama Data Scientist? Data Analyst bertugas mencari prespek\xe2\x80\xa6 https://t.co/qjSkPYGXnH'
7/8/2022 7:29,1.54531E+18,yyk,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
7/8/2022 5:18,1.54528E+18,utbk22 - free tag TO,"b'RT @pacmannai: Sudah 7 tahun kerja sebagai Data Scientist, berikut adalah apa yang gue kerjakan dan kenapa gue hanya mau digaji mahal:'"
7/8/2022 5:00,1.54527E+18,( ͡° ͜ʖ ͡°)=ε✄,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
7/8/2022 4:37,1.54527E+18,U°R°B,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
7/8/2022 4:24,1.54526E+18,Muhammad Deriarahman,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
7/8/2022 4:20,1.54526E+18,Falling in love with you❤,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
7/8/2022 2:42,1.54524E+18,Dean Abiantoro,b'@arsyel_a @damjeki Temen kantor anak kehutanan sekarang data scientist \xf0\x9f\x91\x8d'
7/8/2022 2:39,1.54524E+18,Idil Haq,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
7/8/2022 2:22,1.54523E+18,M. N. Muhaimin,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
7/8/2022 2:21,1.54523E+18,F.I,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
7/8/2022 2:16,1.54523E+18,tere aage kch bhi nahi sb jhaat barabar,b'15-15 saal k ladke sklearn seekh k apne aap ko data scientist maan rhe h\xf0\x9f\x98\x93\n\nBhsdk calculus toh seekhle pehle'
7/8/2022 0:49,1.54521E+18,trgt20232025,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
7/8/2022 0:18,1.5452E+18,Twitchi,"b'RT @ai_jobsNET: HIRING: Senior Data Scientist / Navi Mumbai, Maharashtra, India https://t.co/nByHPrmoWn #AI #MachineLearning #DataJobs #Job\xe2\x80\xa6'"
7/8/2022 0:18,1.5452E+18,Curious Luke,"b'RT @ai_jobsNET: HIRING: Senior Data Scientist / Navi Mumbai, Maharashtra, India https://t.co/nByHPrmoWn #AI #MachineLearning #DataJobs #Job\xe2\x80\xa6'"
7/8/2022 0:17,1.5452E+18,Hiring Now in Tech,"b'RT @ai_jobsNET: HIRING: Senior Data Scientist / Navi Mumbai, Maharashtra, India https://t.co/nByHPrmoWn #AI #MachineLearning #DataJobs #Job\xe2\x80\xa6'"
7/8/2022 0:13,1.5452E+18,Seren,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
7/8/2022 0:06,1.5452E+18,ai-jobs.net,"b'HIRING: Senior Data Scientist / Navi Mumbai, Maharashtra, India https://t.co/nByHPrmoWn #AI #MachineLearning\xe2\x80\xa6 https://t.co/uVItuDx0w8'"
7/7/2022 22:52,1.54518E+18,Nuke Patrianagara,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
7/7/2022 22:24,1.54517E+18,A. Yarzuki,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
7/7/2022 19:53,1.54513E+18,sevma,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
7/7/2022 18:31,1.54511E+18,med',b'RT @worksfess: [AD] Mau siap seleksi kerja dengan excel? Mau berkarir sebagai data analyst/scientist? Yuk ikuti pelatihan di digitalskillsa\xe2\x80\xa6'
7/7/2022 17:31,1.5451E+18,Lullaby,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
7/7/2022 17:26,1.5451E+18,Saudagar_minyak,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
7/7/2022 17:15,1.54509E+18,muh,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
7/7/2022 17:12,1.54509E+18,kssygf,b'RT @pacmannai: Kenapa Data Scientist harus mengenal Aljabar Linear?\n \xe2\x9a\xa0\xef\xb8\x8fMengandung bahan belajar!\xe2\x9a\xa0\xef\xb8\x8f\n\nA Thread'
7/7/2022 16:42,1.54509E+18,Katherine Ling 葉 美 玲,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
7/7/2022 16:29,1.54508E+18,Miss Blythe 💅,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
7/7/2022 15:44,1.54507E+18,spesialis konten menarik,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
7/7/2022 15:43,1.54507E+18,đẹp | polstud (semi gap '22),b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
7/7/2022 15:40,1.54507E+18,Bijaksabara,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
7/7/2022 15:27,1.54507E+18,Arya D.G.P,b'RT @hacktiv8id: Kelas Data Science bentar lagi udah mau mulai nih! Siapa yang udah siap jadi Data Scientist dengan projek nyata? https://t.\xe2\x80\xa6'
7/7/2022 15:24,1.54507E+18,Faizal Aditya R,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
7/7/2022 15:15,1.54506E+18,‎ص,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
7/7/2022 14:44,1.54506E+18,Fangky Adetia,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
7/7/2022 14:31,1.54505E+18,shav,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
7/7/2022 14:28,1.54505E+18,#SenayanCrew,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
7/7/2022 14:28,1.54505E+18,SHARING ZENIUS ULTIMA 85K SATU TAHUN I OPEN,"b'@drunkshittz Informatika mah ga harus dipelajarin di univ, Kak. Aku aja udh 6 semester, ilmuku 80% dari internet. M\xe2\x80\xa6 https://t.co/00nkpgodKJ'"
7/7/2022 14:01,1.54505E+18,Bhima L Jati,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
7/7/2022 13:02,1.54503E+18,Sijeuni,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
7/7/2022 12:47,1.54503E+18,☁️,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
7/7/2022 12:12,1.54502E+18,puci,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
7/7/2022 12:11,1.54502E+18,.,b'RT @worksfess: [AD] Mau siap seleksi kerja dengan excel? Mau berkarir sebagai data analyst/scientist? Yuk ikuti pelatihan di digitalskillsa\xe2\x80\xa6'
7/7/2022 12:07,1.54502E+18,H,b'RT @digiskillsarea: Mau siap seleksi kerja dengan excel? Mau berkarir sebagai data analyst/scientist? Yuk ikuti pelatihan di digitalskillsa\xe2\x80\xa6'
7/7/2022 12:04,1.54502E+18,송월,b'RT @digiskillsarea: Mau siap seleksi kerja dengan excel? Mau berkarir sebagai data analyst/scientist? Yuk ikuti pelatihan di digitalskillsa\xe2\x80\xa6'
7/7/2022 12:04,1.54502E+18,송월,b'RT @worksfess: [AD] Mau siap seleksi kerja dengan excel? Mau berkarir sebagai data analyst/scientist? Yuk ikuti pelatihan di digitalskillsa\xe2\x80\xa6'
7/7/2022 12:03,1.54502E+18,krystal,b'RT @digiskillsarea: Mau siap seleksi kerja dengan excel? Mau berkarir sebagai data analyst/scientist? Yuk ikuti pelatihan di digitalskillsa\xe2\x80\xa6'
7/7/2022 12:03,1.54502E+18,krystal,b'RT @worksfess: [AD] Mau siap seleksi kerja dengan excel? Mau berkarir sebagai data analyst/scientist? Yuk ikuti pelatihan di digitalskillsa\xe2\x80\xa6'
7/7/2022 12:02,1.54502E+18,neey in ur area,b'RT @worksfess: [AD] Mau siap seleksi kerja dengan excel? Mau berkarir sebagai data analyst/scientist? Yuk ikuti pelatihan di digitalskillsa\xe2\x80\xa6'
7/7/2022 12:01,1.54502E+18,neey in ur area,b'RT @worksfess: [AD] Mau siap seleksi kerja dengan excel? Mau berkarir sebagai data analyst/scientist? Yuk ikuti pelatihan di digitalskillsa\xe2\x80\xa6'
7/7/2022 12:00,1.54501E+18,Baca Rules (bit.ly/worksfess),b'[AD] Mau siap seleksi kerja dengan excel? Mau berkarir sebagai data analyst/scientist? Yuk ikuti pelatihan di digit\xe2\x80\xa6 https://t.co/cMFyXfWNWp'
7/7/2022 11:59,1.54501E+18,ras,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
7/7/2022 11:52,1.54501E+18,) ∪ ∩ (,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
7/7/2022 11:48,1.54501E+18,zoomer,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
7/7/2022 11:21,1.545E+18,Arif Nur Hidayat,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
7/7/2022 10:50,1.545E+18,Pcrlevi,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
7/7/2022 10:46,1.545E+18,𝔻𝕠𝕠𝕙𝕒𝕟 𝔸𝕊 👨🏽‍💻,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
7/7/2022 10:42,1.545E+18,sipalingtio,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
