,waktu,id,username,teks
140,2022-07-13 06:05:15,1547099819801550849,Hyderabad bot,b'RT @ai_jobsNET: HIRING: Senior Data Analyst / Hyderabad https://t.co/U2dIvdDqU3 #AI #MachineLearning #DataJobs #Jobsearch #MLjobs #bigdata\xe2\x80\xa6'
141,2022-07-13 06:05:03,1547099768505106432,Twitchi,b'RT @ai_jobsNET: HIRING: Senior Data Analyst / Hyderabad https://t.co/U2dIvdDqU3 #AI #MachineLearning #DataJobs #Jobsearch #MLjobs #bigdata\xe2\x80\xa6'
142,2022-07-13 06:02:06,1547099027505807360,ai-jobs.net,b'HIRING: Senior Data Analyst / Hyderabad https://t.co/U2dIvdDqU3 #AI #MachineLearning #DataJobs #Jobsearch #MLjobs\xe2\x80\xa6 https://t.co/V4mtouiDHC'
143,2022-07-13 06:01:12,1547098802389192704,.,b'RT @digiskillsarea: Mau siap seleksi kerja dengan excel? Mau berkarir sebagai data analyst/scientist? Yuk ikuti pelatihan di digitalskillsa\xe2\x80\xa6'
144,2022-07-13 05:09:36,1547085815180070912,Faarihin,b'RT @HalilMing: Atas permintaan kita buka balik link ini. Program yang masih available adalah Data Analyst dan Copywriting. Tempat terhad ye\xe2\x80\xa6'
145,2022-07-13 05:00:57,1547083638436597760,🇲🇾 🇵🇸Ming Halil 🇵🇸🇲🇾,b'Atas permintaan kita buka balik link ini. Program yang masih available adalah Data Analyst dan Copywriting. Tempat\xe2\x80\xa6 https://t.co/1cs3LAMkDo'
146,2022-07-13 00:47:29,1547019850278895616,nat,b'setelah dicari tau lagi ternyata loker tuh lagi banyak di bagian digital marketing ya dibanding data analyst. kalau\xe2\x80\xa6 https://t.co/maeKXcpqaQ'
147,2022-07-13 00:07:18,1547009738696962048,_AnovA_,"b'@angga_fzn Saya juga lulusan sastra, kerja awalnya jadi data entry, sambil belajar, sekarang posisi data analyst. I\xe2\x80\xa6 https://t.co/4YmVOb4QWL'"
148,2022-07-12 18:18:29,1546921957626707971,Hiring Now in Tech,"b'RT @ai_jobsNET: HIRING: Senior Data Analyst (Bangkok Based, relocation provided) / Bangkok https://t.co/0Ap2GfiiVZ #AI #MachineLearning #Da\xe2\x80\xa6'"
149,2022-07-12 18:15:03,1546921091330846720,Gamer Geek,"b'RT @ai_jobsNET: HIRING: Senior Data Analyst (Bangkok Based, relocation provided) / Bangkok https://t.co/0Ap2GfiiVZ #AI #MachineLearning #Da\xe2\x80\xa6'"
150,2022-07-12 18:04:42,1546918487456612352,ai-jobs.net,"b'HIRING: Senior Data Analyst (Bangkok Based, relocation provided) / Bangkok https://t.co/0Ap2GfiiVZ #AI\xe2\x80\xa6 https://t.co/H8IIITk1r7'"
151,2022-07-12 18:04:39,1546918476048367616,syaqi.,"b'Btw, nak analyst all this ting gentle kena guna processor i7+ \xf0\x9f\xa5\xb9 kalau i5 latest gen pun cam hauk jee.. tadi tu try\xe2\x80\xa6 https://t.co/IhB1ISl4iQ'"
152,2022-07-12 17:51:33,1546915177383149568,Risnaning.,"b'kepikiran data analyst tp kok pake phyton skip aja dah:"")'"
153,2022-07-12 15:57:03,1546886364804788224,qwerty,"b'@jpmorganID @iqbalx996 @cenilbasah @cacaaaaaaaama @worksfess Tp JP Morgan itu perusahaan top bang, klo ada loker in\xe2\x80\xa6 https://t.co/dRYRi5SAJd'"
154,2022-07-12 15:48:26,1546884193892057088,ᴸ¹⁴⁸⁵loey,"b'@sstrrangerrr @worksfess kalau untuk sekarang aku kurang tau kak, soalnya aku data analyst per project aja. Coba ka\xe2\x80\xa6 https://t.co/wb4pv28yIG'"
155,2022-07-12 15:32:48,1546880260494753792,it's me,b'@Yeolieloey_ @worksfess kira-kira untuk sekarang ada lowongan internnya gaya ka ? lg pengen bgt menggeluti dunia data analyst'
156,2022-07-12 15:12:02,1546875033313689600,awan ☁️| lagi libur ✨,b'math ugm lah fyi ni jurusan prospek loh jadi data analyst https://t.co/FtooMbeai1'
157,2022-07-12 15:09:02,1546874279807287297,一番 🍀,b'Demi allah mending ngurus data analyst kebanding suruh bikin report hasil konseling'
158,2022-07-12 15:04:26,1546873123374796801,it's me,b'@Yeolieloey_ @worksfess ka boleh tau ngga intern data analyst dimana ?'
159,2022-07-12 14:58:37,1546871656366632961,J,"b'awal mula belajar data analyst, ini apa!?! prosedurnya riweuh banget :""(!, kok susah yaa, pas di praktekkin astagaa\xe2\x80\xa6 https://t.co/NJXXhA42nI'"
160,2022-07-12 14:41:04,1546867242163326977,Adit Gili,"b'@RudyRoedyanto lebih disarankan untuk pelatih fisik, data analyst'"
161,2022-07-12 14:38:33,1546866609339244545,ufo 👾,"b'Wowowowow agak shocking yah pengumumannya sekarang, padahal di announcement itu tgl 21 seharusnya. But hey, here i\xe2\x80\xa6 https://t.co/ErW9JSxr0a'"
162,2022-07-12 13:55:41,1546855820079509504,Ghea,"b'@mimaa5_ mjb ya tapi kalo saranku statistik, soalnya bisa jadi data analytics dan pekerjaan itu lg dibutuhin banget\xe2\x80\xa6 https://t.co/js77TieICf'"
163,2022-07-12 13:51:07,1546854670332674048,sammy,"b'RT @zawiramin: Data Analyst (DA). Kerjaya yang boleh masuk dalam hampir kesemua industri yang ada sekarang ini, daripada retail sehinggalah\xe2\x80\xa6'"
164,2022-07-12 13:38:29,1546851494154055680,Ziliun,b'Nice thread buat yang tertarik dan baru coba-coba belajar jadi Data Analyst!\n\nhttps://t.co/xo43ZOZiFI'
165,2022-07-12 13:37:56,1546851352001019904,awawawan,b'@beruangjeongwoo WKWKWK NGAKAK IYAA\xf0\x9f\x98\xad data analyst bukan?'
166,2022-07-12 13:22:49,1546847547909898240,awawawan,"b""pas ngikut course tentang data analyst langsung sadar GUE GAPAHAM APAPUN:''"""
167,2022-07-12 13:21:22,1546847184615665665,Rany,b'@KElG0TAKAMl sekarang jadi data analyst ga?'
168,2022-07-12 13:00:55,1546842039920246784,Hiring Now in Tech,b'RT @ai_jobsNET: HIRING: Data Analyst / Mumbai https://t.co/cruzsZcoqO #AI #MachineLearning #DataJobs #Jobsearch #MLjobs #bigdata #DataScien\xe2\x80\xa6'
169,2022-07-12 12:59:25,1546841660738490369,Hiring Now in Tech,"b'RT @ai_jobsNET: HIRING: Data Analyst - Billing / Barcelona, Catalonia, Spain https://t.co/wENpzJ93x0 #AI #MachineLearning #DataJobs #Jobsea\xe2\x80\xa6'"
170,2022-07-12 12:57:44,1546841238539710466,M K Imam Mufti,b'@collegemenfess Temenku 1 kantor 2 orang lulusan matematika murni jadi Programmer ERP yg satu technical yg satu Fun\xe2\x80\xa6 https://t.co/pDh9DpK0xI'
171,2022-07-12 12:48:07,1546838817638088705,daisy,"b'RT @apamungkasa: Aku juga baru tahu, Business Intelligence dan Business Analyst itu sama-sama berurusan dengan pemeriksaan data untuk menin\xe2\x80\xa6'"
172,2022-07-12 12:44:27,1546837892227809282,Survivor,b'@apamungkasa @DibimbingId business analyst sama data anlyst itu sama/beda sih kak?'
173,2022-07-12 12:43:30,1546837656654336000,Sipaling ✨kalcer syok✨,b'Weh kemaren malem bgt gw main ome trus ketemu bapack2 (?) Kerjaannya data analyst di amazone \xf0\x9f\x99\x82\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbf terlalu banyak ngo\xe2\x80\xa6 https://t.co/Mxoc3nTMEi'
174,2022-07-12 12:37:40,1546836188111458304,Pamungkas Adiputra,b'KETIGA\n\n\xf0\x9f\x94\xb9 Business Intelligence memberikan wawasan terkait data dibandingkan membuat transformasi tambahan terhadap\xe2\x80\xa6 https://t.co/oW8vIzv3Yz'
175,2022-07-12 12:36:10,1546835810598924288,Pamungkas Adiputra,b'KEDUA\n\n\xf0\x9f\x94\xb9 Business Intelligence menggunakan user interface dashboard untuk menganalisis suatu temuan data.\n\n\xf0\x9f\x94\xb8 Busine\xe2\x80\xa6 https://t.co/0v1PaYWuoM'
176,2022-07-12 12:35:01,1546835522252783617,(✿◠‿◠),b'kelas data analyst bosen jg ya'
177,2022-07-12 12:33:06,1546835039228694528,Pamungkas Adiputra,"b'Aku juga baru tahu, Business Intelligence dan Business Analyst itu sama-sama berurusan dengan pemeriksaan data untu\xe2\x80\xa6 https://t.co/MFKxOPloiR'"
178,2022-07-12 12:15:37,1546830638799433728,UGM_FESS,b'ugm_fess course digital marleting/ data analyst course buat beginner yang harganya ga overprice dimana ya?'
179,2022-07-12 12:03:39,1546827626597187584,ai-jobs.net,b'HIRING: Data Analyst / Mumbai https://t.co/cruzsZcoqO #AI #MachineLearning #DataJobs #Jobsearch #MLjobs #bigdata\xe2\x80\xa6 https://t.co/VJEAdKaNMR'
180,2022-07-12 12:03:02,1546827473219887105,ai-jobs.net,"b'HIRING: Data Analyst - Billing / Barcelona, Catalonia, Spain https://t.co/wENpzJ93x0 #AI #MachineLearning #DataJobs\xe2\x80\xa6 https://t.co/9vfZCnPPVV'"
181,2022-07-12 11:54:15,1546825259084845056,Widdy Febrian,"b'Alhamdulillah, pindah kantor kayak di reminder ""blok lu 2 tahun ngapain aja"", dijejelin dan ngeliat data analyst ma\xe2\x80\xa6 https://t.co/mTI8lR12hJ'"
182,2022-07-12 11:50:23,1546824288245653504,memeng n fren,b'@worksfess mau dongg aku bagian data analyst skrgg'
183,2022-07-12 11:38:31,1546821303537385477,tehTarik,"b'@worksfess Akuntan ya, coba belajar Data Science, bljr mandiri atau bootcamp stlah itu coba apply jd Data Scientist\xe2\x80\xa6 https://t.co/ltxXOHXDF0'"
184,2022-07-12 11:36:05,1546820687649579008,Keem,b'Aiyooo. Data Analyst role tp JD mcm Data Engineer. Mcm Network Optimization Engineer pun ada. Mcm2 requirements. \n\nGilooo'
185,2022-07-12 11:30:12,1546819207551102976,Bosan jadi pegawhy,"b'Yaa Allah, saya pengen jadi data analyst \xf0\x9f\xa4\xb2\xf0\x9f\xa4\xb2\xf0\x9f\xa4\xb2\xf0\x9f\xa4\xb2'"
186,2022-07-12 10:39:37,1546806479251943424,someone,"b'@collegemenfess gatau aja dia kalau prospek mat murni jauh lebih bagus. bisa jadi programmer, data analyst bahkan AI Engineer yang gajinya++'"
187,2022-07-12 10:20:58,1546801785381474305,Amaia (62/180),b'@dimitreccu susah enggak jadi data analyst?'
188,2022-07-12 10:08:41,1546798694971805696,w̶o̶k̶e̶brokesalaryman,b'RT @worksfess: Work!\n\nada yg pernah interview analyst data di perusahaan spore??? technical interview biasanya ditanyain apa aja ya??? than\xe2\x80\xa6'
189,2022-07-12 10:06:26,1546798129928077312,Baca Rules (bit.ly/worksfess),b'Work!\n\nada yg pernah interview analyst data di perusahaan spore??? technical interview biasanya ditanyain apa aja ya??? thanks in advance'
190,2022-07-12 09:57:30,1546795879138758657,Amaia (62/180),b'mending digital marketing atau data analyst ya'
191,2022-07-12 09:32:18,1546789536763498497,yayaya,"b'@collegemenfess Tenang aja bisa  data analyst, data scientist gitu kok. Asah skill aja, banyakbanyakin ikut pelatih\xe2\x80\xa6 https://t.co/zCdxJ2F7rN'"
192,2022-07-12 09:22:24,1546787044911095808,yocelyn²²,"b'RT @snukyun: @hrdbacot Tergantung pas kuliah ambil peminatannya apa. Gue matmur tapi banyak ambil matkul statistik, skrg kerjanya data scie\xe2\x80\xa6'"
193,2022-07-12 09:20:12,1546786495021072384,yocelyn²²,"b'RT @fgnDev: @hrdbacot Listen to me, kalo lu anak math apa lagi murni. Peluang terbesar untuk kalian terjun ke dunia tech. ML/AI, Big data,\xe2\x80\xa6'"
194,2022-07-12 09:07:10,1546783211602452480,nat,b'CHANNEL YOUTUBE BUAT EXPLOR DUNIA DATA ANALYST!\n\n1. Alex The Analyst\n\nbaru intip dikit dan keliatannya lengkap bang\xe2\x80\xa6 https://t.co/8hoT3KKbkm'
195,2022-07-12 08:52:47,1546779592148635649,Vacancies in Ukraine,"b'HR Data Lake Business Analyst in\n \n Budapest,\n\n Hungary\nhttps://t.co/kj01rUh6zH'"
196,2022-07-12 08:23:58,1546772339819708416,yocelyn²²,"b'RT @worksfess: work! aku maba jurusan matematika murni, kalo mau jadi data scientist atau data analyst harus ikut course apa ya? dan cari i\xe2\x80\xa6'"
197,2022-07-12 08:22:41,1546772017625452545,Pohon Lontar,"b'kali aja ada yg punya soal2 excel yg susah kaya data analyst gitu, boleh minta gk sih atau ku bayar aja gpp'"
198,2022-07-12 07:37:30,1546760647320674305,nat,"b'semuanya bermulai dari sini :"" lulus kuliah planga plongo bingung mau ambil karir apa karena ngerasa salah jurusan\xe2\x80\xa6 https://t.co/EM56TudJzB'"
199,2022-07-12 07:34:27,1546759881260093441,nat,"b'@worksfess 1. Digitalent Kominfo : aku ikut yang data scientist tapi kayanya pendaftarannya udah tutup, cek dulu aj\xe2\x80\xa6 https://t.co/2RJjPw9ovn'"
200,2022-07-12 07:29:30,1546758635807973376,Baca Rules (bit.ly/worksfess),"b'work! aku maba jurusan matematika murni, kalo mau jadi data scientist atau data analyst harus ikut course apa ya? d\xe2\x80\xa6 https://t.co/QRaaluYWMT'"
201,2022-07-12 07:26:07,1546757784003551233,Oren.,b'@karirfess Baru magang aja sih aku. Dan kebetulan bukan di divisi yg emang khusus data analyst. Cuma jadi DA di div\xe2\x80\xa6 https://t.co/aeWm7kedj2'
202,2022-07-12 07:16:25,1546755341630652417,Baca Rules di Bio ‼,b'Kr! Ada yg jadi data analyst? Kerjanya ngapain sih'
203,2022-07-12 06:53:16,1546749516954869762,Yuda Hendriawan,"b'@its_fess saya alumni MAT ITS , ntar bisa nyeberang ke bidang IT kayak developer, data science, analyst, dosen past\xe2\x80\xa6 https://t.co/JTvqWtdPUd'"
204,2022-07-12 06:28:07,1546743185883697153,ᴸ¹⁴⁸⁵loey,"b'@worksfess nder mau dong, kebetulan domku cikarang dan saat ini aku lgi intern jadi data analyst'"
205,2022-07-12 05:40:42,1546731255928016896,Andru,"b'RT @nailafadhilah: Guys kl ada Data analyst/mau jadi Data analyst yang lagi cari kerja, DM aku ya~\n\ntech: HiveQL, Presto SQL, Python, Excel\xe2\x80\xa6'"
206,2022-07-12 05:36:02,1546730081325699072,Naila,"b'Guys kl ada Data analyst/mau jadi Data analyst yang lagi cari kerja, DM aku ya~\n\ntech: HiveQL, Presto SQL, Python,\xe2\x80\xa6 https://t.co/GRSqRPRTWJ'"
207,2022-07-12 04:37:51,1546715435671879680,"Sal❌ | Joki Proteus | Apk Premium | Daftar Isi,Hal",b'@DTS_kominfo Data analyst buka lagi kapan min?'
208,2022-07-12 04:21:35,1546711345307226112,bil,b'@collegemenfess ketawain aja gausah diambil pusing. ilmu murni tuh prospeknya luas banget. malah lebih ditengok sam\xe2\x80\xa6 https://t.co/qH84mPeMe6'
209,2022-07-12 04:21:23,1546711294408937472,Mamang,b'RT @pacmannai: \xf0\x9f\x93\xa2 LAST CALL UNTUK BELAJAR DATA SCIENCE/BUSINESS INTELLIGENCE!\n\nAda CASHBACK HINGGA \xe2\x9d\x87\xef\xb8\x8fRp9.000.000\xe2\x9d\x87\xef\xb8\x8f\n\nSubsidi BBM berlaku hing\xe2\x80\xa6'
210,2022-07-12 01:43:34,1546671576434634752,ً,"b'@collegemenfess padahal prospeknya luas. Soalnya kita nanti belajar pemrograman juga, keuangan, statistika. Plis in\xe2\x80\xa6 https://t.co/Agltf7xL1i'"
211,2022-07-11 21:18:58,1546604990537805824,"OPEN FREE ADOPT ""DAN"" & ""GUMI"" 😼😽","b'@collegemenfess eh jangan salah, sepupuku banyak yg mtk murni. kelar wisuda lgs lamar di perusahaan bagian data ana\xe2\x80\xa6 https://t.co/ohvfowrlBG'"
212,2022-07-11 21:05:49,1546601679977455618,misel,"b'@collegemenfess klo menurutku justru matmur lebih luas. karna mau matmur atau pendidikan mat, sama sama berpotensi\xe2\x80\xa6 https://t.co/aWmcpCT0f5'"
213,2022-07-11 21:00:48,1546600418377351168,w̶o̶k̶e̶brokesalaryman,"b'@collegemenfess bisa actuary, bisa data science/analyst, bisa economist, bisa ke software developer kalo mau belaja\xe2\x80\xa6 https://t.co/OpWEnKnU2H'"
214,2022-07-11 20:46:40,1546596860256714752,Nọnye,b'@Sholexx_ @Marktony165 @MobilePunch Kpele data ANALyst'
215,2022-07-11 19:55:27,1546583969579167744,Cipta,"b'@collegemenfess Jujur mtk paling gua benci tapi sering kepikiran buat jadi data analyst,scientist.'"
216,2022-07-11 19:42:29,1546580707043991553,Kocheng🌹,"b'@collegemenfess Kaga juga sih keknya. kayanya sekarang pada ke data macem data analyst, data scientist, business in\xe2\x80\xa6 https://t.co/3Paet1yGB6'"
217,2022-07-11 18:29:17,1546562287804112896,𝑨sta.,"b'Pekerjaan : Data Analyst \n\nMusik kesukaan : random, akhir - akhir ini suka lagu tahun 70an.\n\nFilm kesukaan : horor,\xe2\x80\xa6 https://t.co/Dyub6SiVIf'"
218,2022-07-11 18:13:17,1546558258030080000,anas,"b'@collegemenfess Hahh nggakk kokkk, malah skrg buat data analyst gitu banyak di requirementnya minta jurusan mat ata\xe2\x80\xa6 https://t.co/eBC35MFqRO'"
219,2022-07-11 16:20:32,1546529884939653120,octopus,"b'@collegemenfess jangan salah , banyak bgt deh setauku mirip2 sama statistik kan . analyst data maybe'"
220,2022-07-11 15:32:42,1546517848990035969,Pohon Lontar,b'kecanduan soal2 excel tentang data analyst'
221,2022-07-11 15:25:56,1546516144185430019,your eyes in my sky,"b'Mulai skrg jadi system analyst merangkap juga jadi data analyst, besok2 gw otw merangkap juga sebagai business anal\xe2\x80\xa6 https://t.co/xIu9VFPFXU'"
222,2022-07-11 15:19:26,1546514507639705600,jeje🌻,"b'@collegemenfess Jadi data analyst nder, terbuka lebar malah peluangnya kalo dr mtk murni'"
223,2022-07-11 15:19:23,1546514495107117056,Bloggerpi.com,b'Pemula Yang Pengen Belajar Jadi Data Analyst - #DataAnalyst #Geekstuff - https://t.co/S6CyCRa26C https://t.co/mXWqIA3B4L'
224,2022-07-11 15:19:22,1546514490761818118,Backpacker Indonesia,b'Pemula Yang Pengen Belajar Jadi Data Analyst - #DataAnalyst #Geekstuff - https://t.co/6qkNjTTn1V https://t.co/ALzPIoexfX'
225,2022-07-11 15:19:20,1546514483996393472,Fahmi,b'Pemula Yang Pengen Belajar Jadi Data Analyst - #DataAnalyst #Geekstuff - https://t.co/AdZEhzKGVs https://t.co/43xljGQWfa'
226,2022-07-11 15:16:31,1546513775464812544,Addinidee,"b'@collegemenfess googling nder, mtk murni banyak kok prospek kerjanya. bisa data analyst, data scientist, aktuaris,\xe2\x80\xa6 https://t.co/GDvWLsxgZE'"
227,2022-07-11 14:46:51,1546506309872168961,Nana,"b'Saat ini butuh laptop sih buat ngedalemin excel lagi, Trs tertarik juga jadi data analyst. Semoga deh thn ini bisa kebeli laptop buat bljr'"
228,2022-07-11 12:49:03,1546476664267640832,Andeen,"b'@collegemenfess Soo far pemrograman, ada dua matkul trs jelek semua wkwkwkw anehnya interesting bgt sama data analy\xe2\x80\xa6 https://t.co/tVxP7YPV8D'"
229,2022-07-11 12:45:19,1546475723921051648,your beloved ruby,"b'Pokoknya tahun depan minta naik gaji soalnya di MOU nya sih jadi system analyst, tapi realitanya juga jadi technical leader + data analyst \xf0\x9f\x99\x84'"
230,2022-07-11 12:43:30,1546475267060772864,෴,"b'Indonesia kekurangan data analyst, bahkan diprediksi kalo 2030 indonesia masih kekurangan data analyst makanya mere\xe2\x80\xa6 https://t.co/RXvdWdFmzi'"
231,2022-07-11 11:50:26,1546461914636906496,COLLE,"b'[cm] sender keterima Studi Independen di bitlabs academy dan myedusolve bidang data analyst, sender mau minta penda\xe2\x80\xa6 https://t.co/l1ZShObz6r'"
232,2022-07-11 11:41:30,1546459662719283200,( ͡•. •. ͡ ) #CHILD,"b'@Mulance Iyaaah tadinya... sekitar 2,5 tahun lah jadi analyst hehe sekarang aku MIS yg pegang data tapi masih di di\xe2\x80\xa6 https://t.co/biyDzPRWTt'"
233,2022-07-11 11:13:23,1546452589319180289,𝖉𝖊𝖚𝖝,"b'@collegemenfess kalo km pikir stat itu ngitung, ngga salah. tapi jaman skrg stat itu pake software. misal km susah\xe2\x80\xa6 https://t.co/mT7qTXdI5D'"
234,2022-07-11 11:12:20,1546452323680997376,Rendi,b'RT @karirfess: Kr! Pacarku udh lama nganggur krn imbas covid. Kebetulan jurusan dan pengalaman kerjanya itu kurang relevan jd skrg mau cari\xe2\x80\xa6'
235,2022-07-11 10:45:31,1546445576560340992,Baca Rules di Bio ‼,b'Kr! Pacarku udh lama nganggur krn imbas covid. Kebetulan jurusan dan pengalaman kerjanya itu kurang relevan jd skrg\xe2\x80\xa6 https://t.co/LczhwlsfD1'
236,2022-07-11 10:12:40,1546437309892947968,digitalskillsarea,b'Mau siap seleksi kerja dengan excel? Mau berkarir sebagai data analyst/scientist? Yuk ikuti pelatihan di digitalski\xe2\x80\xa6 https://t.co/Rmfygu8hPg'
237,2022-07-11 09:57:54,1546433594700075008,Probably Approximately Campus,b'\xf0\x9f\x93\xa2 LAST CALL UNTUK BELAJAR DATA SCIENCE/BUSINESS INTELLIGENCE!\n\nAda CASHBACK HINGGA \xe2\x9d\x87\xef\xb8\x8fRp9.000.000\xe2\x9d\x87\xef\xb8\x8f\n\nSubsidi BBM ber\xe2\x80\xa6 https://t.co/LTMmhtuPu7'
238,2022-07-11 09:56:25,1546433220798980098,remotejobs.ninja 🥋,b'New Remote Job \xf0\x9f\x8f\x86\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\n\n HR Data Analyst HR Data https://t.co/8mtlMFwLeD #remotejobs #remote #remoteworking #workfromhome #homejobs #remotejob'
239,2022-07-11 09:52:33,1546432244847607808,bilaᵛ kun | rain day!,"b'@collegemenfess luas nder, imo lulusan statistika biasanya jadi data analyst atau data saintis lokernya masih bnyk\xe2\x80\xa6 https://t.co/1BJHwneMQn'"
240,2022-07-11 08:39:43,1546413918620651521,StarXiD,"b'@schcampus Data scientist, data analyst, data engineer, business intelligence, machine learning engineer, risk mana\xe2\x80\xa6 https://t.co/lkqUuu78gp'"
241,2022-07-11 07:00:51,1546389035144597504,kartika,"b'gue ketika sekolah : ga mau ketemu angka, pusing duluan\ngue sekarang : jadi analyst, isinya angka semua, making sta\xe2\x80\xa6 https://t.co/RlFk2owH9a'"
242,2022-07-11 06:53:50,1546387271200514048,📌,"b'@LightFu17 -ku menjadi seorang data analyst/ business analyst kak \xf0\x9f\xa5\xb9. Karena sadar UGM itu susah untuk ditembus, mak\xe2\x80\xa6 https://t.co/zFi3pcK9wM'"
243,2022-07-11 06:14:40,1546377412492939264,Agnes vici,b'RT @digiskillsarea: Mau siap seleksi kerja dengan excel? Mau berkarir sebagai data analyst/scientist? Yuk ikuti pelatihan di digitalskillsa\xe2\x80\xa6'
244,2022-07-11 05:54:34,1546372353919426561,faiza 🐳,b'RT @nmonarizqa: Wkwkw btw ga semua bootcamp created equal dan ga semua kerjaan data created equal juga. Ada yang barriernya tinggi (MLOps m\xe2\x80\xa6'
245,2022-07-11 05:10:59,1546361387802591233,Nana,b'RT @digiskillsarea: Mau siap seleksi kerja dengan excel? Mau berkarir sebagai data analyst/scientist? Yuk ikuti pelatihan di digitalskillsa\xe2\x80\xa6'
246,2022-07-11 05:09:49,1546361093756399616,double d,"b'@worksfess jurusanku matematika dan minat di bidang data analyst, data entry, dan sejenisnya tp tiap lamar kerja se\xe2\x80\xa6 https://t.co/ERJsmyBVp5'"
247,2022-07-11 03:22:41,1546334132648935427,Infoloker.bogor,b'Dibutuhkan 30 pelamar tercepat untuk mengisi posisi:\n1. Data Analyst\n2. Public Relation\n3. Business Consultant\n4. A\xe2\x80\xa6 https://t.co/96QXhmElo6'
248,2022-07-10 23:47:12,1546279903208779776,Ndin,"b'@MhmmdMin Bro kamu harus nonton shaft di netflix deh wkwkwk lucu banget itu film, si pemeran utamanya tuh data analyst'"
249,2022-07-10 19:05:33,1546209025960058880,Sky,"b'kek, susah bgt bayangin masuk jurusan selain sasing.... \xf0\x9f\x98\xad tapi kepengen juga kerja jadi data analyst.... wkwkwk bingung gk tuh'"
